Date,Direction,SMA,SMA,Bit.3,macd,signal,rsi
11/20/2015,0,322.022003,324.085495,2.918218372,-1.632425443,-1.00866258,0
11/21/2015,1,326.927002,324.4745025,3.468358055,-0.900212731,-1.266319087,54.30699991
11/22/2015,0,324.536011,325.7315065,1.69068595,0.253303853,-0.323454439,67.22869686
11/23/2015,0,323.04599,323.7910005,1.053603953,-0.105435504,0.073934174,0
11/24/2015,0,320.04599,321.54599,2.121320344,-0.646634021,-0.376034762,0
11/25/2015,1,328.205994,324.125992,5.769994163,0.051702842,-0.297465589,73.1182892
11/26/2015,1,352.68399,340.444992,17.30855696,2.854873029,1.453287936,100
11/27/2015,1,358.041992,355.362991,3.788679548,4.597131047,3.726002038,100
11/28/2015,1,357.381012,357.711502,0.46738344,2.473157544,3.535144296,89.01840876
11/29/2015,1,371.294006,364.337509,9.837972404,1.246979542,1.860068543,95.46465501
11/30/2015,1,377.321014,374.30751,4.261738227,2.267155324,1.757067433,100
12/1/2015,1,362.488007,369.9045105,10.48851984,0.758197073,1.512676198,28.89263502
12/2/2015,1,359.187012,360.8375095,2.334155949,-1.832291608,-0.537047268,0
12/3/2015,1,361.04599,360.116501,1.31449595,-1.340784628,-1.586538118,36.02689394
12/4/2015,1,363.183014,362.114502,1.511104162,0.17663586,-0.582074384,100
12/5/2015,1,388.949005,376.0660095,18.21930696,2.166515541,1.1715757,100
12/6/2015,1,388.78299,388.8659975,0.117390332,3.562209074,2.864362308,99.35980656
12/7/2015,1,395.536011,392.1595005,4.775106943,2.094891512,2.828550293,97.60060506
12/8/2015,1,415.562988,405.5494995,14.16121124,2.100097753,2.097494632,100
12/9/2015,1,417.562988,416.562988,1.414213562,3.017535415,2.558816584,100
12/10/2015,1,415.479004,416.520996,1.473599218,1.334617476,2.176076446,48.97178833
12/11/2015,1,451.937988,433.708496,25.78039482,2.016474541,1.675546008,94.59308894
12/12/2015,1,434.997009,443.4674985,11.97908113,3.133356164,2.574915352,68.27529824
12/13/2015,1,433.755005,434.376007,0.878229451,0.076894703,1.605125433,0
12/14/2015,1,444.182007,438.968506,7.373003822,-0.509837821,-0.216471559,89.35638563
12/15/2015,1,465.321014,454.7515105,14.9475352,2.291628939,0.890895559,100
12/16/2015,1,454.93399,460.127502,7.344735107,2.353363357,2.322496148,67.05254778
12/17/2015,1,456.078003,455.5059965,0.80893935,0.082887094,1.218125226,9.921163205
12/18/2015,1,463.615997,459.847,5.330166674,-0.030490193,0.026198451,100
12/19/2015,1,462.321991,462.968994,0.915000417,0.812542266,0.391026037,85.34866395
12/20/2015,1,442.684998,452.5034945,13.88545091,-0.804899602,0.003821332,0
12/21/2015,0,438.639008,440.662003,2.860946966,-2.468595154,-1.636747378,0
12/22/2015,1,436.571991,437.6054995,1.461601738,-1.673727049,-2.071161101,0
12/23/2015,1,442.401001,439.486496,4.121732499,-0.133557803,-0.903642426,73.82206267
12/24/2015,1,454.984985,448.692993,8.898220421,1.250988645,0.558715421,100
12/25/2015,0,455.653015,455.319,0.472368543,1.769379387,1.510184016,100
12/26/2015,0,417.273987,436.463501,27.13807095,-1.381619192,0.193880098,1.710833118
12/27/2015,0,422.822998,420.0484925,3.923743307,-4.029222904,-2.705421048,12.63204806
12/28/2015,0,422.278992,422.550995,0.384670332,-1.6195892,-2.824406052,91.07164809
12/29/2015,0,432.983002,427.630997,7.568878057,0.894501353,-0.362543923,95.16353817
12/30/2015,0,426.619995,429.8014985,4.499325398,0.85064613,0.872573741,62.71752117
12/31/2015,0,430.566986,428.5934905,2.790944101,0.112411349,0.48152874,38.28314031
1/1/2016,0,434.334015,432.4505005,2.663691751,0.307219004,0.209815176,100
1/2/2016,0,433.437988,433.8860015,0.633586768,0.613639055,0.460429029,80.78455416
1/3/2016,0,430.010986,431.724487,2.423256353,-0.084012325,0.264813365,0
1/4/2016,0,433.091003,431.5509945,2.177900907,-0.2698067,-0.176909513,47.33376374
1/5/2016,1,431.959991,432.525497,0.799746255,0.092682675,-0.088562013,73.14167155
1/6/2016,1,429.105011,430.532501,2.018775718,-0.118143255,-0.01273029,0
1/7/2016,1,458.048004,443.5765075,20.46578662,1.261383999,0.571620372,91.02150316
1/8/2016,1,453.230011,455.6390075,3.406835522,2.83314305,2.047263524,85.72911052
1/9/2016,1,447.610992,450.4205015,3.973246439,0.765549989,1.799346519,0
1/10/2016,1,447.990997,447.8009945,0.268704112,-0.86757427,-0.051012141,6.33444707
1/11/2016,1,448.428009,448.209503,0.309014149,-0.246041028,-0.556807649,100
1/12/2016,1,435.690002,442.0590055,9.007131129,-0.645268806,-0.445654917,3.316974344
1/13/2016,1,432.371002,434.030502,2.346887407,-1.607159154,-1.12621398,0
1/14/2016,0,430.306,431.338501,1.460176917,-1.227448489,-1.417303822,0
1/15/2016,0,364.330994,397.318497,46.65137413,-4.415955879,-2.821702184,0
1/16/2016,0,387.536011,375.9335025,16.40842488,-6.86323795,-5.639596914,26.02042052
1/17/2016,0,382.299011,384.917511,3.703118213,-1.585325384,-4.224281667,81.58710052
1/18/2016,0,387.167999,384.733505,3.442894432,1.15687974,-0.214222822,48.17923789
1/19/2016,0,380.148987,383.658493,4.963190982,-0.163811776,0.496533982,40.95716689
1/20/2016,0,420.230011,400.189499,28.34156387,1.969109571,0.902648898,85.09765046
1/21/2016,0,410.261993,415.246002,7.048453123,3.953852957,2.961481264,80.0834989
1/22/2016,0,382.492004,396.3769985,19.63634754,-0.478616727,1.737618115,0
1/23/2016,0,387.490997,384.9915005,3.534821849,-3.780690283,-2.129653505,15.25525877
1/24/2016,0,402.971008,395.2310025,10.94602075,-0.144768117,-1.9627292,100
1/25/2016,1,391.726013,397.3485105,7.951412219,1.579493548,0.717362715,57.92332095
1/26/2016,1,392.153015,391.939514,0.30193601,-0.418141741,0.580675904,3.658345697
1/27/2016,1,394.971985,393.5625,1.993312803,-0.478689821,-0.448415781,100
1/28/2016,0,380.289001,387.630493,10.38243755,-0.552743302,-0.515716562,16.10660158
1/29/2016,0,379.473999,379.8815,0.576293441,-1.7688417,-1.160792501,0
1/30/2016,0,378.255005,378.864502,0.861958924,-1.143646215,-1.456243958,0
1/31/2016,0,368.766998,373.5110015,6.70903409,-0.845574981,-0.994610598,0
2/1/2016,0,373.056,370.911499,3.032782399,-1.060717199,-0.95314609,31.13159032
2/2/2016,0,374.447998,373.751999,0.984291225,0.032250694,-0.514233253,100
2/3/2016,0,369.949005,372.1985015,3.181268459,0.173191385,0.102721039,23.62926713
2/4/2016,0,389.593994,379.7714995,13.89110494,0.798847085,0.486019235,81.36598594
2/5/2016,0,386.549011,388.0715025,2.153128128,2.08781103,1.443329057,86.58004955
2/6/2016,0,376.522003,381.535507,7.090165352,0.231707772,1.159759401,0
2/7/2016,0,376.619995,376.570999,0.069290808,-1.504036655,-0.636164442,0.967822222
2/8/2016,0,373.446991,375.033493,2.243652645,-0.859407932,-1.181722294,2.99578477
2/9/2016,0,376.028992,374.7379915,1.825750416,-0.243975185,-0.551691559,44.86531289
2/10/2016,1,381.648987,378.8389895,3.973936575,0.50479313,0.130408972,100
2/11/2016,1,379.653992,380.6514895,1.410674493,0.782840925,0.643817027,73.80173841
2/12/2016,1,384.263,381.958496,3.259060811,0.410031126,0.596436026,69.79112517
2/13/2016,1,391.859985,388.0614925,5.37187961,0.963949247,0.686990187,100
2/14/2016,1,407.230011,399.544998,10.86824961,2.250342082,1.607145665,100
2/15/2016,1,400.184998,403.7075045,4.981576466,1.976082931,2.113212506,68.5701506
2/16/2016,1,407.488007,403.8365025,5.164007187,0.534180149,1.25513154,50.89906469
2/17/2016,1,416.321991,411.904999,6.246569991,1.005072196,0.769626173,100
2/18/2016,1,422.372986,419.3474885,4.278699597,1.884267208,1.444669702,100
2/19/2016,1,420.785004,421.578995,1.122872841,1.160669679,1.522468443,79.21211178
2/20/2016,1,437.164001,428.9745025,11.58169985,1.134830183,1.147749931,91.16166385
2/21/2016,1,438.798004,437.9810025,1.155414602,1.908186461,1.521508322,100
2/22/2016,1,437.747986,438.272995,0.742474848,1.072184414,1.490185438,60.8789201
2/23/2016,1,420.735992,429.241989,12.02929632,-1.007700855,0.03224178,0
2/24/2016,1,424.954987,422.8454895,2.983279974,-1.791565943,-1.399633399,19.8718722
2/25/2016,1,424.544006,424.7494965,0.290607452,-0.526058231,-1.158812087,91.12347451
2/26/2016,1,432.152008,428.348007,5.379669805,0.646447315,0.060194542,94.87489872
2/27/2016,1,432.519012,432.33551,0.259511017,0.885094646,0.76577098,100
2/28/2016,1,433.503998,433.011505,0.69649028,0.541411331,0.713252988,100
2/29/2016,1,437.696991,435.6004945,2.964893784,0.376178023,0.458794677,100
3/1/2016,0,435.122986,436.4099885,1.82009639,0.39089021,0.383534116,61.96237977
3/2/2016,0,423.989014,429.556,7.872907103,-0.698659091,-0.153884441,0
3/3/2016,0,421.651001,422.8200075,1.653224847,-1.581646482,-1.140152786,0
3/4/2016,0,410.938995,416.294998,7.574532083,-1.56777045,-1.574708466,0
3/5/2016,0,400.570007,405.754501,7.331981729,-2.059622439,-1.813696445,0
3/6/2016,0,407.707001,404.138504,5.046616855,-1.481715943,-1.770669191,40.76888689
3/7/2016,0,414.321014,411.0140075,4.676813443,0.643940902,-0.418887521,100
3/8/2016,0,413.971985,414.1464995,0.246800773,1.223045205,0.933493054,94.98740637
3/9/2016,0,414.859985,414.415985,0.627910822,0.412146097,0.817595651,71.78489752
3/10/2016,0,417.131012,415.9954985,1.605858592,0.222732858,0.317439478,100
3/11/2016,0,421.690002,419.410507,3.223692744,0.598988165,0.410860511,100
3/12/2016,0,411.623993,416.6569975,7.117743223,0.079444787,0.339216476,31.17258333
3/13/2016,0,414.065002,412.8444975,1.726054017,-0.788942027,-0.35474862,19.51711431
3/14/2016,1,416.437988,415.251495,1.677954492,-0.168949171,-0.478945599,100
3/15/2016,1,416.829987,416.6339875,0.277185151,0.456852115,0.143951472,100
3/16/2016,1,417.010986,416.9204865,0.12798562,0.200558483,0.328705299,100
3/17/2016,1,420.621002,418.815994,2.552666794,0.261177395,0.230867939,100
3/18/2016,0,409.548004,415.084503,7.829791974,-0.22066977,0.020253812,24.58634174
3/19/2016,0,410.444,409.996002,0.633564848,-1.064172821,-0.642421296,7.485975847
3/20/2016,0,413.755005,412.0995025,2.341234088,-0.360862937,-0.712517879,100
3/21/2016,0,413.307007,413.531006,0.316782424,0.429251739,0.034194401,88.0819994
3/22/2016,1,418.088989,415.697998,3.3813719,0.43470722,0.431979479,91.4340399
3/23/2016,1,418.040985,418.064987,0.033943954,0.545214388,0.489960804,99.00612548
3/24/2016,0,416.394012,417.2174985,1.164585777,0.182431532,0.36382296,0
3/25/2016,1,417.177002,416.785507,0.553657539,-0.153258579,0.014586477,32.22230133
3/26/2016,1,417.945007,417.5610045,0.543061543,0.041149359,-0.05605461,100
3/27/2016,1,426.765015,422.355011,6.236687467,0.663715299,0.352432329,100
3/28/2016,1,424.230988,425.4980015,1.791827675,0.941452134,0.802583716,77.68170523
3/29/2016,1,416.515991,420.3734895,5.455326696,-0.235131659,0.353160238,0
3/30/2016,1,414.81601,415.6660005,1.202068093,-1.168856605,-0.701994132,0
3/31/2016,1,416.729004,415.772507,1.35269103,-0.550260663,-0.859558634,52.9478892
4/1/2016,0,417.959991,417.3444975,0.870439255,0.201497701,-0.174381481,100
4/2/2016,1,420.872986,419.4164885,2.059798518,0.436306216,0.318901958,100
4/3/2016,1,420.903992,420.888489,0.021924553,0.422793132,0.429549674,100
4/4/2016,1,421.444,421.173996,0.381843319,0.209080109,0.315936621,100
4/5/2016,1,424.029999,422.7369995,1.828577429,0.219115061,0.214097585,100
4/6/2016,0,423.412994,423.7214965,0.43628842,0.30151664,0.26031585,80.73667719
4/7/2016,0,422.744995,423.0789945,0.472346623,0.040433735,0.170975188,0
4/8/2016,1,420.348999,421.546997,1.694225019,-0.257255478,-0.108410871,0
4/9/2016,1,419.411011,419.880005,0.663257675,-0.379495266,-0.318375372,0
4/10/2016,1,421.563995,420.487503,1.522389586,-0.125825486,-0.252660376,69.65394704
4/11/2016,1,422.483002,422.0234985,0.649836082,0.254600853,0.064387684,100
4/12/2016,1,425.190002,423.836502,1.914138057,0.396648559,0.325624706,100
4/13/2016,1,423.734009,424.4620055,1.029542524,0.288074278,0.342361418,65.02533153
4/14/2016,1,424.282013,424.008011,0.387497345,0.020228827,0.154151552,27.34554992
4/15/2016,1,429.713013,426.997513,3.840296929,0.297783681,0.159006254,100
4/16/2016,1,430.571991,430.142502,0.607389169,0.718197894,0.507990788,100
4/17/2016,1,427.398987,428.985489,2.243652645,0.232244799,0.475221347,21.30411296
4/18/2016,1,428.591003,427.994995,0.842882597,-0.250252088,-0.009003644,27.3083743
4/19/2016,1,435.509003,432.050003,4.891764712,0.3559103,0.052829106,100
4/20/2016,1,441.389008,438.4490055,4.157791409,1.206541969,0.781226134,100
4/21/2016,1,449.424988,445.406998,5.682295951,1.522239265,1.364390617,100
4/22/2016,1,445.737,447.580994,2.607801324,1.030663579,1.276451422,68.54317583
4/23/2016,1,450.282013,448.0095065,3.213809513,0.291298458,0.660981018,55.20481535
4/24/2016,1,458.554993,454.418503,5.849880259,0.758039115,0.524668786,100
4/25/2016,1,461.425995,459.990494,2.030104983,1.319492015,1.038765565,100
4/26/2016,1,466.088989,463.757492,3.297234678,1.017124065,1.16830804,100
4/27/2016,1,444.687012,455.3880005,15.13348307,-0.50279677,0.257163647,17.88988754
4/28/2016,1,449.010986,446.848999,3.057511337,-1.85683862,-1.179817695,16.80782957
4/29/2016,1,455.096985,452.0539855,4.303451163,-0.36740806,-1.11212334,100
4/30/2016,1,448.317993,451.707489,4.793471213,0.540699451,0.086645695,47.30667126
5/1/2016,1,451.875,450.0964965,2.51518377,-0.21698032,0.161859566,34.41377074
5/2/2016,0,444.669006,448.272003,5.095407223,-0.381729365,-0.299354842,33.04846855
5/3/2016,1,450.303986,447.486496,3.98453257,-0.290780966,-0.336255166,43.88280827
5/4/2016,0,446.721985,448.5129855,2.532857197,0.026871826,-0.13195457,61.13693844
5/5/2016,0,447.976013,447.348999,0.886731703,-0.015365618,0.005753104,25.93094458
5/6/2016,0,459.602997,453.789505,8.221519231,0.584783879,0.28470913,100
5/7/2016,1,458.536011,459.069504,0.754473036,1.29305668,0.938920279,91.5945445
5/8/2016,1,458.548004,458.5420075,0.008480332,0.520918376,0.906987528,1.111513755
5/9/2016,1,460.483002,459.515503,1.368250207,0.048552828,0.284735602,100
5/10/2016,1,450.894989,455.6889955,6.77974901,-0.312066862,-0.131757017,16.79246857
5/11/2016,1,452.727997,451.811493,1.296132387,-0.845361767,-0.578714315,16.04942325
5/12/2016,1,454.765991,453.746994,1.441079377,-0.213539108,-0.529450438,100
5/13/2016,1,455.670013,455.218002,0.639240087,0.37556761,0.081014251,100
5/14/2016,1,455.67099,455.6705015,0.000690843,0.211509841,0.293538726,100
5/15/2016,1,457.567993,456.6194915,1.341383685,0.153699482,0.182604661,100
5/16/2016,0,454.162994,455.8654935,2.407697883,0.021391585,0.087545533,35.77899443
5/17/2016,0,453.78299,453.972992,0.268703405,-0.290634894,-0.134621654,0
5/18/2016,0,454.618988,454.200989,0.591139855,-0.18289922,-0.236767057,68.74972245
5/19/2016,0,438.714996,446.666992,11.24582059,-0.811200938,-0.497050079,4.99401732
5/20/2016,0,442.675995,440.6954955,2.800849253,-1.509168237,-1.160184588,19.93959625
5/21/2016,0,443.187988,442.9319915,0.362033722,-0.419852155,-0.964510196,100
5/22/2016,0,439.322998,441.255493,2.732960638,0.063495308,-0.178178423,11.69739521
5/23/2016,0,444.154999,441.7389985,3.416740674,-0.134851602,-0.035678147,55.55945729
5/24/2016,0,445.980988,445.0679935,1.291169204,0.430147746,0.147648072,100
5/25/2016,0,449.598999,447.7899935,2.558320113,0.680247081,0.555197413,100
5/26/2016,0,453.384003,451.491501,2.676401995,0.716461935,0.698354508,100
5/27/2016,1,473.463989,463.423996,14.19869427,1.715733371,1.216097653,100
5/28/2016,1,530.039978,501.7519835,40.00526547,5.272575508,3.49415444,100
5/29/2016,1,526.232971,528.1364745,2.691960466,6.526326979,5.899451244,93.69523334
5/30/2016,1,533.864014,530.0484925,5.395962253,2.742440003,4.634383491,66.71629342
5/31/2016,1,531.385986,532.625,1.752230403,0.423141829,1.582790916,75.48708482
6/1/2016,1,536.919983,534.1529845,3.913126806,0.385687493,0.404414661,69.07113994
6/2/2016,1,537.971985,537.445984,0.743877748,0.450529364,0.418108429,100
6/3/2016,1,569.19397,553.5829775,22.07727732,1.786278442,1.118403903,100
6/4/2016,1,572.72699,570.96048,2.4982224,3.023664792,2.404971617,100
6/5/2016,1,574.97699,573.85199,1.590990258,1.797798816,2.410731804,100
6/6/2016,1,585.536987,580.2569885,7.467045488,0.80753713,1.302667973,100
6/7/2016,1,576.596985,581.066986,6.321536038,0.624718803,0.716127966,54.15383355
6/8/2016,1,581.64502,579.1210025,3.56949978,-0.097982367,0.263368218,36.08823025
6/9/2016,1,574.630005,578.1375125,4.960364677,-0.252714125,-0.175348246,41.84708676
6/10/2016,1,577.469971,576.049988,2.008159217,-0.265849344,-0.259281734,28.81756951
6/11/2016,1,606.72699,592.0984805,20.68783653,1.193004495,0.463577576,100
6/12/2016,1,672.783997,639.7554935,46.70935759,5.239777783,3.216391139,100
6/13/2016,1,704.375977,688.579987,22.33890329,7.533624477,6.38670113,100
6/14/2016,1,685.559021,694.967499,13.30559719,4.136589076,5.835106776,62.67138826
6/15/2016,1,694.468994,690.0140075,6.300302328,0.10402051,2.120304793,32.13472722
6/16/2016,1,766.307983,730.3884885,50.79783628,2.485062666,1.294541588,100
6/17/2016,1,748.908997,757.60849,12.30294099,4.669344571,3.577203619,80.50271087
6/18/2016,1,756.22699,752.5679935,5.174602475,1.495627503,3.082486037,29.60714981
6/19/2016,1,763.781006,760.003998,5.341495939,0.157847146,0.826737324,100
6/20/2016,1,737.226013,750.5035095,18.77721562,-0.137351017,0.010248064,22.14668858
6/21/2016,1,666.651978,701.9389955,49.90337872,-3.971769266,-2.054560142,0
6/22/2016,0,596.116028,631.384003,49.87644856,-8.620058103,-6.295913685,0
6/23/2016,0,623.97699,610.046509,19.70067516,-7.004077879,-7.812067991,28.31487435
6/24/2016,0,665.299011,644.6380005,29.21908126,1.038696626,-2.982690627,100
6/25/2016,0,665.122986,665.2109985,0.124468471,4.32575297,2.682224798,99.5758234
6/26/2016,0,629.367004,647.244995,25.28329734,0.201798035,2.263775502,0
6/27/2016,0,655.275024,642.321014,18.31973663,-1.750625169,-0.774413567,42.0148209
6/28/2016,0,647.000977,651.1380005,5.850634742,0.299834911,-0.725395129,75.79418764
6/29/2016,0,639.890015,643.445496,5.028209451,0.087456159,0.193645535,0
6/30/2016,0,673.336975,656.613495,23.65057223,0.418695335,0.253075747,82.46714415
7/1/2016,1,676.296021,674.816498,2.092361492,2.379724375,1.399209855,100
7/2/2016,1,703.702026,689.9990235,19.37897198,2.479223091,2.429473733,100
7/3/2016,1,658.664001,681.1830135,31.84669289,0.469507212,1.474365151,37.83059142
7/4/2016,1,683.661987,671.162994,17.67624542,-1.383819799,-0.457156294,35.69304654
7/5/2016,1,670.627014,677.1445005,9.217117801,-0.297315114,-0.840567457,65.72716575
7/6/2016,1,677.330994,673.979004,4.740429719,0.209346672,-0.043984221,33.96319957
7/7/2016,0,640.562012,658.946503,25.99959651,-1.362032785,-0.576343057,15.42103342
7/8/2016,1,666.52301,653.542511,18.35719773,-1.539447216,-1.45074,41.38531209
7/9/2016,1,650.960022,658.741516,11.00469435,-0.015556566,-0.777501891,62.52048635
7/10/2016,0,649.359985,650.1600035,1.131397013,-0.259453937,-0.137505251,0
7/11/2016,0,647.658997,648.509491,1.20278015,-0.782713109,-0.521083523,0
7/12/2016,0,664.551025,656.105011,11.94446755,0.45511496,-0.163799074,90.8514681
7/13/2016,0,654.468018,659.5095215,7.129762624,0.840968701,0.648041831,62.62096787
7/14/2016,0,658.078003,656.2730105,2.552644873,0.012801152,0.426884926,26.36374139
7/15/2016,0,663.255005,660.666504,3.66069322,0.087638503,0.050219827,100
7/16/2016,0,660.767029,662.011017,1.759264701,0.435263295,0.261450899,67.54098968
7/17/2016,1,679.458984,670.1130065,13.21720813,0.709847306,0.572555301,88.25314398
7/18/2016,1,673.106018,676.282501,4.492225339,1.066394166,0.888120736,74.63371516
7/19/2016,1,672.864014,672.985016,0.171122669,0.213834691,0.640114428,0
7/20/2016,1,665.684998,669.274506,5.076330896,-0.52082483,-0.15349507,0
7/21/2016,1,665.012024,665.348511,0.475864479,-0.570598049,-0.54571144,0
7/22/2016,0,650.619019,657.8155215,10.17739144,-0.863467004,-0.717032527,0
7/23/2016,1,655.55603,653.0875245,3.490993957,-0.929964456,-0.89671573,25.54064622
7/24/2016,1,661.284973,658.4205015,4.050974444,0.045962881,-0.442000787,100
7/25/2016,0,654.096985,657.690979,5.082675058,0.35120003,0.198581456,44.35219945
7/26/2016,0,651.783997,652.940491,1.6355295,-0.417887258,-0.033343614,0
7/27/2016,0,654.35199,653.0679935,1.815845264,-0.352695316,-0.385291287,52.61223102
7/28/2016,0,655.034973,654.6934815,0.482941911,0.134058195,-0.109318561,100
7/29/2016,0,656.992004,656.0134885,1.383829891,0.225004711,0.179531453,100
7/30/2016,0,655.046997,656.0195005,1.375327639,0.101167763,0.163086237,50.15407333
7/31/2016,0,624.68103,639.8640135,21.47198118,-1.246219259,-0.572525748,0
8/1/2016,0,606.271973,615.4765015,13.01716904,-3.188606094,-2.217412676,0
8/2/2016,0,547.465027,576.8685,41.5827903,-5.177433232,-4.183019663,0
8/3/2016,0,566.35498,556.9100035,13.35721386,-4.995494041,-5.086463637,24.31236413
8/4/2016,0,578.289001,572.3219905,8.438627176,-0.395627143,-2.695560592,100
8/5/2016,0,575.04303,576.6660155,2.295248106,1.742804335,0.673588596,78.61678056
8/6/2016,0,587.778015,581.4105225,9.004994252,0.787750358,1.265277346,79.68850549
8/7/2016,0,592.690002,590.2340085,3.473299317,1.162738257,0.975244307,100
8/8/2016,0,591.054016,591.872009,1.156816795,0.891642569,1.027190413,75.01538262
8/9/2016,0,587.801025,589.4275205,2.300211995,-0.068366051,0.411638259,0
8/10/2016,0,592.103027,589.952026,3.041974787,-0.162459295,-0.115412673,56.94250147
8/11/2016,0,589.119995,590.611511,2.109322156,0.100334859,-0.031062218,59.05260017
8/12/2016,1,587.559021,588.339508,1.103775301,-0.13685221,-0.018258675,0
8/13/2016,1,585.588013,586.573517,1.393713123,-0.343021182,-0.239936696,0
8/14/2016,0,570.473022,578.0305175,10.68791263,-0.883852489,-0.613436836,0
8/15/2016,0,567.23999,568.856506,2.286098851,-1.533369451,-1.20861097,0
8/16/2016,0,577.439026,572.339508,7.211807517,-0.494711212,-1.014040332,75.93049708
8/17/2016,0,573.216003,575.3275145,2.9861282,0.565556622,0.035422705,70.71830728
8/18/2016,0,574.317993,573.766998,0.779224602,0.124551252,0.345053937,20.69459737
8/19/2016,0,575.630005,574.973999,0.927732582,-0.030732421,0.046909416,100
8/20/2016,0,581.697021,578.663513,4.290028155,0.424885922,0.197076751,100
8/21/2016,0,581.307983,581.502502,0.275091408,0.564516702,0.494701312,93.97405908
8/22/2016,0,586.752991,584.030487,3.85020208,0.461598151,0.513057426,93.33159183
8/23/2016,0,583.414978,585.0839845,2.360331628,0.307005313,0.384301732,61.99470547
8/24/2016,1,580.182007,581.7984925,2.286055717,-0.19145128,0.057777017,0
8/25/2016,1,577.760986,578.9714965,1.711920366,-0.525102807,-0.358277043,0
8/26/2016,1,579.651001,578.7059935,1.336442423,-0.266478849,-0.395790828,43.84131796
8/27/2016,0,569.947021,574.799011,6.861750062,-0.361639119,-0.314058984,16.30167168
8/28/2016,0,573.911987,571.929504,2.803654346,-0.588934507,-0.475286813,29.00710852
8/29/2016,0,574.106995,574.009491,0.137891479,-0.068725118,-0.328829813,100
8/30/2016,0,577.502991,575.804993,2.4013318,0.337664243,0.134469562,100
8/31/2016,0,575.471985,576.487488,1.436138115,0.21538492,0.276524582,62.57591208
9/1/2016,0,572.302979,573.887482,2.240825632,-0.166784687,0.024300116,0
9/2/2016,0,575.536987,573.919983,2.286788987,-0.223182226,-0.194983457,50.50758908
9/3/2016,1,598.211975,586.874481,16.03363778,1.118833957,0.447825865,100
9/4/2016,1,608.633972,603.4229735,7.369464752,2.505896038,1.812364997,100
9/5/2016,1,606.590027,607.6119995,1.44528737,1.736103241,2.120999639,83.60376617
9/6/2016,1,610.435974,608.5130005,2.719495204,0.419991411,1.078047326,65.29741123
9/7/2016,1,614.544006,612.48999,2.904817285,0.399801864,0.409896638,100
9/8/2016,1,626.315979,620.4299925,8.324041936,0.96969445,0.684748157,100
9/9/2016,1,622.861023,624.588501,2.443022816,0.977990571,0.973842511,77.31022454
9/10/2016,1,623.508972,623.1849975,0.458169132,0.221531987,0.599761279,15.79244462
9/11/2016,1,606.718994,615.113983,11.8723073,-0.764257402,-0.271362708,3.71574557
9/12/2016,1,608.242981,607.4809875,1.077621542,-1.276057857,-1.02015763,8.321447595
9/13/2016,1,609.241028,608.7420045,0.705725802,-0.520647737,-0.898352797,100
9/14/2016,1,610.684021,609.9625245,1.020350136,0.203831798,-0.158407969,100
9/15/2016,1,607.155029,608.919525,2.495374174,0.014578805,0.109205301,29.02247292
9/16/2016,0,606.973022,607.0640255,0.128698384,-0.238162347,-0.111791771,0
9/17/2016,0,605.984009,606.4785155,0.699337799,-0.200840335,-0.219501341,0
9/18/2016,0,609.874023,607.929016,2.750655278,0.071193041,-0.064823647,79.72929849
9/19/2016,0,609.22699,609.5505065,0.457521422,0.252624809,0.161908925,85.73889581
9/20/2016,0,608.312012,608.769501,0.646987148,0.069079151,0.16085198,0
9/21/2016,0,597.148987,602.7304995,7.893450676,-0.562576413,-0.246748631,0
9/22/2016,0,596.297974,596.7234805,0.601757063,-0.99926094,-0.780918677,0
9/23/2016,0,602.84198,599.569977,4.627311019,-0.262872931,-0.631066935,88.49207825
9/24/2016,0,602.625,602.73349,0.153428029,0.501060867,0.119093968,96.79070479
9/25/2016,0,600.825989,601.7254945,1.272092878,0.17943275,0.340246809,0
9/26/2016,1,608.04303,604.4345095,5.103218631,0.140909923,0.160171337,80.04657693
9/27/2016,1,606.166016,607.104523,1.327249328,0.444978072,0.292943997,79.35998848
9/28/2016,0,604.728027,605.4470215,1.016811773,0.083686871,0.264332471,0
9/29/2016,0,605.692993,605.21051,0.682334002,-0.156231091,-0.03627211,40.15747278
9/30/2016,1,609.734985,607.713989,2.858119953,0.18686452,0.015316715,100
10/1/2016,1,613.982971,611.858978,3.003779707,0.546268563,0.366566541,100
10/2/2016,1,610.892029,612.4375,2.185626048,0.387124963,0.466696763,57.88292241
10/3/2016,1,612.132996,611.5125125,0.877496181,-0.028320547,0.179402208,28.64711609
10/4/2016,1,610.203979,611.1684875,1.364021002,-0.103710877,-0.066015712,39.14742156
10/5/2016,1,612.510986,611.3574825,1.631300294,-0.012677554,-0.058194215,54.46161306
10/6/2016,1,613.020996,612.765991,0.360631529,0.130521979,0.058922213,100
10/7/2016,1,617.120972,615.070984,2.899120832,0.302789898,0.216655938,100
10/8/2016,1,619.107971,618.1144715,1.405020467,0.43452477,0.368657334,100
10/9/2016,1,616.752014,617.9299925,1.665913171,0.231873985,0.333199378,45.75222498
10/10/2016,1,618.994019,617.8730165,1.585336939,-0.019535392,0.106169297,48.7608423
10/11/2016,1,641.072021,630.03302,15.61150493,0.969822613,0.475143611,100
10/12/2016,1,636.192017,638.632019,3.450683921,1.652122508,1.31097256,81.89775609
10/13/2016,1,636.786011,636.489014,0.420017185,0.509741941,1.080932224,10.8511914
10/14/2016,1,640.377991,638.582001,2.539913416,-0.00391618,0.252912881,100
